"";"ano";"cod_municipio";"rd";"nm_municipio";"gre";"cod_escola";"nm_escola";"tp_escola";"p_em";"nota_lp";"nota_mt";"nota_saep";"idepe";"mat_3em";"tdi_3em";"TP_LOCALIZACAO";"IN_INTERNET";"IN_NOTURNO";"IN_EJA";"QT_MAT_BAS";"QT_MAT_MED_INT";"QT_MAT_BAS_FEM";"QT_MAT_BAS_MASC";"QT_MAT_BAS_BRANCA";"TX_MAT_MED_INT";"tratamento"
"1074";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125072;"ESCOLA LANDELINO ROCHA";"REGULAR";"0,82";"3,59";"4,02";"3,81";"3,11";NA;"47,6";"Urbana";1;1;1;418;0;224;194;78;"0";0
"1075";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125080;"ESCOLA LUIS DE CAMOES";"REGULAR";"0,49";"2,7";"3,56";"3,13";"1,52";NA;"90";"Urbana";1;1;1;738;0;375;363;17;"0";0
"1076";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125080;"ESCOLA LUIS DE CAMOES";"REGULAR";"0,65";"2,74";"3,13";"2,93";"1,91";NA;"95,7";"Urbana";1;1;1;1332;0;668;664;125;"0";0
"1077";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125250;"ESCOLA PROF FERNANDO MOTA";"REGULAR";"0,59";"4,26";"4,02";"4,14";"2,44";NA;"57,5";"Urbana";1;1;1;1630;0;863;767;58;"0";0
"1078";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125250;"ESCOLA PROF FERNANDO MOTA";"REGULAR";"0,65";"4,25";"4,19";"4,22";"2,74";NA;"65,8";"Urbana";1;1;1;1533;0;827;706;81;"0";0
"1079";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125358;"ESCOLA MONTE VERDE";"REGULAR";"0,64";"3,2";"3,28";"3,24";"2,07";NA;"82,4";"Urbana";1;1;0;810;0;391;419;84;"0";0
"1080";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26125358;"ESCOLA MONTE VERDE";"REGULAR";"0,65";"3,31";"3,33";"3,32";"2,16";NA;"80";"Urbana";1;1;1;981;0;509;472;96;"0";0
"1081";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125641;"ESCOLA JOSE VILELA";"REGULAR";"0,57";"3,9";"3,7";"3,8";"2,18";NA;"36";"Urbana";1;1;1;1009;0;496;513;20;"0";0
"1082";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125641;"ESCOLA JOSE VILELA";"REGULAR";"0,69";"3,71";"3,78";"3,75";"2,57";NA;"37,5";"Urbana";1;1;1;909;0;475;434;24;"0";0
"1083";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125650;"ESCOLA LIONS DE PARNAMIRIM";"REGULAR";"0,76";"3,72";"3,72";"3,72";"2,82";NA;"39,5";"Urbana";1;1;0;880;0;397;483;11;"0";0
"1084";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125650;"ESCOLA LIONS DE PARNAMIRIM";"REGULAR";"0,67";"3,38";"3,28";"3,33";"2,23";NA;"65,4";"Urbana";1;1;0;985;0;487;498;33;"0";0
"1085";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125757;"ESCOLA PROF CANDIDO DUARTE";"REGULAR";"0,41";"2,86";"3,14";"3";"1,24";NA;"85";"Urbana";1;1;1;297;0;136;161;4;"0";0
"1086";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125757;"ESCOLA PROF CANDIDO DUARTE";"REGULAR";"0,65";"3,81";"3,22";"3,51";"2,28";NA;"90,9";"Urbana";1;1;1;395;0;198;197;12;"0";0
"1087";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125978;"ESCOLA ALVARO LINS";"REGULAR";"0,65";"3,22";"3,43";"3,33";"2,17";NA;"21,6";"Urbana";1;1;0;2264;0;1085;1179;50;"0";0
"1088";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26125978;"ESCOLA ALVARO LINS";"REGULAR";"0,69";"3,41";"3,57";"3,49";"2,4";NA;"64";"Urbana";1;1;0;2282;0;1181;1101;159;"0";0
"1089";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126010;"ESCOLA CAIO PEREIRA";"REGULAR";"0,51";"3,54";"3,79";"3,67";"1,86";NA;"83,3";"Urbana";1;1;1;1300;0;641;659;62;"0";0
"1090";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126010;"ESCOLA CAIO PEREIRA";"REGULAR";"0,65";"3,91";"3,8";"3,85";"2,51";NA;"66,7";"Urbana";1;1;1;1217;0;623;594;87;"0";0
"1091";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126044;"ESCOLA CLOTILDE DE OLIVEIRA";"REGULAR";"0,75";"3,59";"3,83";"3,71";"2,79";NA;"48,7";"Urbana";1;1;1;1569;0;755;814;43;"0";0
"1092";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126044;"ESCOLA CLOTILDE DE OLIVEIRA";"REGULAR";"0,65";"3,76";"3,82";"3,79";"2,46";NA;"33,3";"Urbana";1;1;1;1594;0;847;747;105;"0";0
"1093";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126052;"ESCOLA CORONEL OTHON";"REGULAR";"0,61";"2,93";"3,29";"3,11";"1,9";NA;"59,5";"Urbana";1;1;1;1390;0;622;768;28;"0";0
"1094";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126052;"ESCOLA CORONEL OTHON";"REGULAR";"0,65";"3,09";"3,3";"3,2";"2,08";NA;"77,9";"Urbana";1;1;1;1317;0;612;705;63;"0";0
"1095";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126079;"ESC AGEU MAGALHAES ENS. FUND. E MEDIO";"REGULAR";"0,89";"3,99";"3,86";"3,93";"3,51";NA;"26,3";"Urbana";1;1;1;1093;1;550;543;56;"0,000914913083257091";1
"1096";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126079;"ESC AGEU MAGALHAES ENS. FUND. E MEDIO";"SEMI_INTEGRAL";"0,92";"4,23";"4,31";"4,27";"3,92";NA;"49,1";"Urbana";1;1;1;555;0;300;255;45;"0";1
"1097";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126109;"ESCOLA PADRE MACHADO";"REGULAR";"0,62";"3,59";"3,63";"3,61";"2,24";NA;"60,8";"Urbana";1;1;1;1506;0;701;805;41;"0";0
"1098";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126109;"ESCOLA PADRE MACHADO";"REGULAR";"0,65";"3,58";"3,93";"3,76";"2,44";NA;"47,9";"Urbana";1;1;1;1369;0;674;695;78;"0";0
"1099";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126125;"ESCOLA DOM BOSCO";"REGULAR";"0,51";"3,57";"3,72";"3,64";"1,87";NA;"45";"Urbana";1;1;1;1846;0;833;1013;127;"0";0
"1100";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126125;"ESCOLA DOM BOSCO";"REGULAR";"0,8";"3,54";"3,51";"3,52";"2,81";NA;"64,3";"Urbana";1;1;0;1395;0;678;717;150;"0";0
"1101";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126133;"ESCOLA DOM VITAL";"REGULAR";"0,41";"3,91";"4,05";"3,98";"1,62";NA;"52,3";"Urbana";1;1;1;2272;0;1088;1184;92;"0";0
"1102";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126133;"ESCOLA DOM VITAL";"REGULAR";"0,65";"4,01";"4,07";"4,04";"2,62";NA;"62,3";"Urbana";1;1;0;1611;1;826;785;136;"0,000620732464307883";0
"1103";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26126141;"ESCOLA DONA MARIA TERESA CORREA";"REGULAR";"0,63";"3,05";"3,54";"3,3";"2,08";NA;"54,8";"Urbana";1;1;1;1319;0;659;660;41;"0";0
"1104";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26126141;"ESCOLA DONA MARIA TERESA CORREA";"REGULAR";"0,65";"3,21";"3,6";"3,4";"2,21";NA;"65,7";"Urbana";1;1;1;1365;0;708;657;85;"0";0
"1105";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126150;"ESCOLA ERUNDINA NEGREIROS DE ARAUJO";"REGULAR";"0,68";"3,08";"3,15";"3,12";"2,12";NA;"23,5";"Urbana";1;1;1;909;0;321;588;26;"0";0
"1106";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126192;"ESCOLA GABRIELA MISTRAL";"REGULAR";"0,84";"3,4";"3,33";"3,36";"2,82";NA;"19,6";"Urbana";1;1;1;661;0;321;340;27;"0";0
"1107";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126206;"ESCOLA GILBERTO FREYRE";"REGULAR";"0,71";"2,92";"3,08";"3";"2,14";NA;"56,1";"Urbana";1;1;1;587;0;294;293;5;"0";0
"1108";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126206;"ESCOLA GILBERTO FREYRE";"REGULAR";"0,65";"3,19";"3,17";"3,18";"2,07";NA;"82,6";"Urbana";1;1;1;403;0;215;188;12;"0";0
"1109";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126214;"ESCOLA GOV CARLOS DE LIMA CAVALCANTI";"REGULAR";"0,5";"3,32";"3,47";"3,39";"1,71";NA;"63,9";"Urbana";1;1;1;1537;0;723;814;26;"0";0
"1110";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126214;"ESCOLA GOV CARLOS DE LIMA CAVALCANTI";"REGULAR";"0,65";"4,06";"3,96";"4,01";"2,6";NA;"67,6";"Urbana";1;1;1;1341;0;634;707;143;"0";0
"1111";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126290;"ESCOLA MARIA AMALIA";"REGULAR";"0,55";"3,09";"3,35";"3,22";"1,76";NA;"39,6";"Urbana";1;1;0;967;0;402;565;14;"0";0
"1112";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126290;"ESCOLA MARIA AMALIA";"REGULAR";"0,65";"3,49";"3,62";"3,56";"2,31";NA;"63,1";"Urbana";1;1;1;842;0;387;455;36;"0";0
"1113";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126443;"ESCOLA NOSSA SENHORA DE FATIMA";"REGULAR";"0,68";"3,19";"3,7";"3,45";"2,36";NA;"88,9";"Urbana";1;1;1;845;0;398;447;7;"0";0
"1114";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126443;"ESCOLA NOSSA SENHORA DE FATIMA";"REGULAR";"0,67";"3,16";"3,8";"3,48";"2,32";NA;"92";"Urbana";1;1;1;1030;0;518;512;40;"0";0
"1115";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126605;"ESCOLA TOME GIBSON";"REGULAR";"0,77";"3,29";"3,15";"3,22";"2,49";NA;"36,7";"Urbana";1;1;1;1075;0;516;559;46;"0";0
"1116";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126605;"ESCOLA TOME GIBSON";"REGULAR";"0,76";"3,86";"3,89";"3,88";"2,95";NA;"75,5";"Urbana";1;1;1;965;0;452;513;59;"0";0
"1117";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126613;"ESCOLA ROSA DE MAGALHAES MELO";"REGULAR";"0,55";"2,99";"3,29";"3,14";"1,71";NA;"37,2";"Urbana";1;1;1;1117;0;558;559;8;"0";0
"1118";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126613;"ESCOLA ROSA DE MAGALHAES MELO";"REGULAR";"0,65";"3,61";"3,56";"3,58";"2,33";NA;"65,9";"Urbana";1;1;1;1144;0;604;540;32;"0";0
"1119";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126621;"ESCOLA ROTARY DE NOVA DESCOBERTA";"REGULAR";"0,46";"3,66";"3,76";"3,71";"1,7";NA;"30,8";"Urbana";1;1;1;1069;0;470;599;11;"0";0
"1120";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26126621;"ESCOLA ROTARY DE NOVA DESCOBERTA";"REGULAR";"0,65";"3,25";"3,53";"3,39";"2,2";NA;"68,1";"Urbana";1;1;0;1137;0;584;553;142;"0";0
"1121";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127300;"ESCOLA DIARIO DE PERNAMBUCO";"REGULAR";"0,6";"3,55";"3,78";"3,66";"2,21";NA;"56";"Urbana";1;1;1;1449;0;825;624;130;"0";0
"1122";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127300;"ESCOLA DIARIO DE PERNAMBUCO";"REGULAR";"0,65";"3,58";"3,82";"3,7";"2,41";NA;"73,1";"Urbana";1;1;0;1352;0;771;581;105;"0";0
"1123";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127334;"ESCOLA JORNALISTA TRAJANO CHACON";"REGULAR";"0,65";"3,23";"3,46";"3,35";"2,19";NA;"35,1";"Urbana";1;1;1;1441;0;681;760;31;"0";1
"1124";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127334;"ESCOLA JORNALISTA TRAJANO CHACON";"SEMI_INTEGRAL";"0,71";"3,65";"3,8";"3,72";"2,65";NA;"60,5";"Urbana";1;1;1;1070;0;526;544;63;"0";1
"1125";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127415;"ESCOLA OLINTO VICTOR ENSINO FUNDAMENTAL";"REGULAR";"0,59";"3,99";"4,25";"4,12";"2,44";NA;"66,7";"Urbana";1;1;1;1444;0;773;671;115;"0";0
"1126";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127415;"ESCOLA OLINTO VICTOR ENSINO FUNDAMENTAL";"REGULAR";"0,65";"4,18";"4,06";"4,12";"2,68";NA;"58,3";"Urbana";1;1;1;1283;0;675;608;120;"0";0
"1127";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127431;"ESCOLA PROF LEAL DE BARROS";"REGULAR";"0,6";"3,77";"3,8";"3,79";"2,29";NA;"41,6";"Urbana";1;1;0;1581;0;690;891;69;"0";0
"1128";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127431;"ESCOLA PROF LEAL DE BARROS";"REGULAR";"0,68";"3,61";"3,91";"3,76";"2,55";NA;"67,7";"Urbana";1;1;0;1451;0;743;708;138;"0";0
"1129";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127474;"ESCOLA PADRE DEHON";"REGULAR";"0,63";"3,04";"3,43";"3,24";"2,03";NA;"67,8";"Urbana";1;1;1;1265;0;711;554;887;"0";0
"1130";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127474;"ESCOLA PADRE DEHON";"REGULAR";"0,89";"3,68";"3,55";"3,61";"3,2";NA;"89,2";"Urbana";1;1;1;1356;0;743;613;253;"0";0
"1131";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127512;"ESCOLA SENADOR NOVAES FILHO";"REGULAR";"0,51";"3,4";"3,37";"3,38";"1,72";NA;"73,7";"Urbana";1;1;1;1728;0;891;837;182;"0";0
"1132";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127512;"ESCOLA SENADOR NOVAES FILHO";"REGULAR";"0,65";"3,31";"3,64";"3,47";"2,26";NA;"73,7";"Urbana";1;1;1;1460;0;755;705;176;"0";0
"1133";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127571;"ESCOLA BARROS CARVALHO";"REGULAR";"0,82";"3,36";"3,51";"3,43";"2,83";NA;"46,9";"Urbana";1;1;1;1079;0;561;518;138;"0";0
"1134";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127571;"ESCOLA BARROS CARVALHO";"REGULAR";"0,65";"3,79";"3,78";"3,79";"2,46";NA;"81,6";"Urbana";1;1;1;1428;0;753;675;235;"0";0
"1135";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127636;"ESCOLA EDUCADOR PAULO FREIRE";"REGULAR";"0,58";"3,46";"3,59";"3,52";"2,05";NA;"44";"Urbana";1;1;1;1286;0;732;554;12;"0";0
"1136";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127636;"ESCOLA EDUCADOR PAULO FREIRE";"REGULAR";"0,71";"3,48";"3,42";"3,45";"2,43";NA;"89";"Urbana";1;1;1;1141;17;679;462;25;"0,0148992112182296";0
"1137";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127695;"ESCOLA JOAQUIM XAVIER DE BRITO";"REGULAR";"0,59";"3,24";"3,38";"3,31";"1,95";NA;"25,8";"Urbana";1;1;1;1381;0;809;572;145;"0";0
"1138";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127695;"ESCOLA JOAQUIM XAVIER DE BRITO";"REGULAR";"0,65";"3,92";"3,79";"3,85";"2,51";NA;"44,9";"Urbana";1;1;0;1301;0;732;569;196;"0";0
"1139";2008;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127741;"ESCOLA PROF HELENA PUGO";"REGULAR";"0,57";"3,82";"3,88";"3,85";"2,19";NA;"63,5";"Urbana";1;1;1;1817;1;934;883;36;"0,000550357732526142";0
"1140";2009;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26127741;"ESCOLA PROF HELENA PUGO";"REGULAR";"0,77";"3,13";"3,46";"3,3";"2,53";NA;"58,2";"Urbana";1;1;1;1596;0;827;769;95;"0";0
"1141";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128160;"ESCOLA DOUTOR FABIO CORREA";"REGULAR";"0,48";"3,46";"3,49";"3,48";"1,68";NA;"45,4";"Urbana";1;1;0;844;0;416;428;11;"0";0
"1142";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128160;"ESCOLA DOUTOR FABIO CORREA";"REGULAR";"0,69";"3,27";"3,3";"3,29";"2,26";NA;"60,2";"Urbana";1;1;0;927;0;461;466;36;"0";0
"1143";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128179;"ESCOLA DR FRANCISCO PESSOA DE QUEIROZ";"REGULAR";"0,64";"3,34";"3,61";"3,47";"2,23";NA;"87,9";"Urbana";1;1;1;905;0;485;420;6;"0";0
"1144";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128179;"ESCOLA DR FRANCISCO PESSOA DE QUEIROZ";"REGULAR";"0,66";"3,52";"3,62";"3,57";"2,36";NA;"91,2";"Urbana";1;1;1;950;0;510;440;14;"0";0
"1145";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128195;"ESCOLA JARBAS PERNAMBUCANO";"REGULAR";"0,62";"3,56";"3,73";"3,64";"2,27";NA;"61,2";"Urbana";1;1;1;1268;0;615;653;68;"0";0
"1146";2009;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128195;"ESCOLA JARBAS PERNAMBUCANO";"REGULAR";"0,76";"3,38";"3,44";"3,41";"2,59";NA;"61,5";"Urbana";1;1;1;1164;0;610;554;154;"0";0
"1147";2008;2611606;"Metropolitana Recife";"Recife";"Recife Norte";26128403;"ESCOLA PADRE NERCIO RODRIGUES";"REGULAR";"0,52";"3,16";"3,37";"3,26";"1,7";NA;"50,6";"Urbana";1;1;0;1048;0;519;529;61;"0";0
